"","name","group","host","ref_strain","collection_time","sample_number"
"111","01_3194_0045_01",1,3194,"ref_strain",45,1
"112","01_3230_0045_01",1,3230,"ref_strain",45,1
"113","01_3853_0045_01",1,3853,"ref_strain",45,1
"114","01_4918_0045_01",1,4918,"ref_strain",45,1
"115","01_5043_0045_01",1,5043,"ref_strain",45,1
"116","01_6182_0045_01",1,6182,"ref_strain",45,1
"117","01_9549_0045_01",1,9549,"ref_strain",45,1
"118","01_12507_0045_01",1,12507,"ref_strain",45,1
"119","01_13226_0045_01",1,13226,"ref_strain",45,1
"120","01_6297_0046_01",1,6297,"ref_strain",46,1
"121","01_7087_0046_01",1,7087,"ref_strain",46,1
"122","01_9595_0046_01",1,9595,"ref_strain",46,1
"123","01_10715_0046_01",1,10715,"ref_strain",46,1
"124","01_11222_0046_01",1,11222,"ref_strain",46,1
"125","01_12545_0046_01",1,12545,"ref_strain",46,1
"126","01_0468_0047_01",1,468,"ref_strain",47,1
"127","01_3919_0047_01",1,3919,"ref_strain",47,1
"128","01_5701_0047_01",1,5701,"ref_strain",47,1
"129","01_6915_0047_01",1,6915,"ref_strain",47,1
"130","01_8181_0047_01",1,8181,"ref_strain",47,1
"131","01_12991_0047_01",1,12991,"ref_strain",47,1
"132","01_4472_0048_01",1,4472,"ref_strain",48,1
"133","01_6369_0048_01",1,6369,"ref_strain",48,1
"134","01_6705_0048_01",1,6705,"ref_strain",48,1
"135","01_8467_0048_01",1,8467,"ref_strain",48,1
"136","01_12492_0048_01",1,12492,"ref_strain",48,1
"137","01_1018_0049_01",1,1018,"ref_strain",49,1
"138","01_5313_0049_01",1,5313,"ref_strain",49,1
"139","01_7012_0049_01",1,7012,"ref_strain",49,1
"140","01_12096_0049_01",1,12096,"ref_strain",49,1
"141","01_3143_0050_01",1,3143,"ref_strain",50,1
"142","01_4614_0050_01",1,4614,"ref_strain",50,1
"143","01_5499_0050_01",1,5499,"ref_strain",50,1
"144","01_6300_0050_01",1,6300,"ref_strain",50,1
"145","01_7695_0050_01",1,7695,"ref_strain",50,1
"146","01_7940_0050_01",1,7940,"ref_strain",50,1
"147","01_8151_0050_01",1,8151,"ref_strain",50,1
"148","01_10695_0050_01",1,10695,"ref_strain",50,1
"149","01_11748_0050_01",1,11748,"ref_strain",50,1
"150","01_4138_0051_01",1,4138,"ref_strain",51,1
"151","01_5115_0051_01",1,5115,"ref_strain",51,1
"152","01_5427_0051_01",1,5427,"ref_strain",51,1
"153","01_5752_0051_01",1,5752,"ref_strain",51,1
"154","01_6648_0051_01",1,6648,"ref_strain",51,1
"155","01_9397_0051_01",1,9397,"ref_strain",51,1
"156","01_1632_0052_01",1,1632,"ref_strain",52,1
"157","01_2707_0052_01",1,2707,"ref_strain",52,1
"158","01_5792_0052_01",1,5792,"ref_strain",52,1
"159","01_5842_0052_01",1,5842,"ref_strain",52,1
"160","01_7099_0052_01",1,7099,"ref_strain",52,1
"161","01_8240_0052_01",1,8240,"ref_strain",52,1
"162","01_10100_0052_01",1,10100,"ref_strain",52,1
"163","01_13314_0052_01",1,13314,"ref_strain",52,1
"164","01_1203_0053_01",1,1203,"ref_strain",53,1
"165","01_2123_0053_01",1,2123,"ref_strain",53,1
"166","01_2313_0053_01",1,2313,"ref_strain",53,1
"167","01_2430_0053_01",1,2430,"ref_strain",53,1
"168","01_2679_0053_01",1,2679,"ref_strain",53,1
"169","01_3158_0053_01",1,3158,"ref_strain",53,1
"170","01_4030_0053_01",1,4030,"ref_strain",53,1
"171","01_4807_0053_01",1,4807,"ref_strain",53,1
"172","01_7803_0053_01",1,7803,"ref_strain",53,1
"173","01_11360_0053_01",1,11360,"ref_strain",53,1
"174","01_0284_0054_01",1,284,"ref_strain",54,1
"175","01_2651_0054_01",1,2651,"ref_strain",54,1
"176","01_3083_0054_01",1,3083,"ref_strain",54,1
"177","01_5266_0054_01",1,5266,"ref_strain",54,1
"178","01_7290_0054_01",1,7290,"ref_strain",54,1
"179","01_11116_0054_01",1,11116,"ref_strain",54,1
"180","01_13947_0054_01",1,13947,"ref_strain",54,1
"181","01_14022_0054_01",1,14022,"ref_strain",54,1
"182","01_14049_0054_01",1,14049,"ref_strain",54,1
"183","01_14504_0054_01",1,14504,"ref_strain",54,1
"184","01_1747_0055_01",1,1747,"ref_strain",55,1
"185","01_2998_0055_01",1,2998,"ref_strain",55,1
"186","01_3910_0055_01",1,3910,"ref_strain",55,1
"187","01_4663_0055_01",1,4663,"ref_strain",55,1
"188","01_5369_0055_01",1,5369,"ref_strain",55,1
"189","01_8021_0055_01",1,8021,"ref_strain",55,1
"190","01_8642_0055_01",1,8642,"ref_strain",55,1
"191","01_10423_0055_01",1,10423,"ref_strain",55,1
"192","01_11719_0055_01",1,11719,"ref_strain",55,1
"193","01_12348_0055_01",1,12348,"ref_strain",55,1
"194","01_14380_0055_01",1,14380,"ref_strain",55,1
"195","01_0712_0056_01",1,712,"ref_strain",56,1
"196","01_0948_0056_01",1,948,"ref_strain",56,1
"197","01_1366_0056_01",1,1366,"ref_strain",56,1
"198","01_4552_0056_01",1,4552,"ref_strain",56,1
"199","01_5196_0056_01",1,5196,"ref_strain",56,1
"200","01_6171_0056_01",1,6171,"ref_strain",56,1
"201","01_6839_0056_01",1,6839,"ref_strain",56,1
"202","01_7010_0056_01",1,7010,"ref_strain",56,1
"203","01_9442_0056_01",1,9442,"ref_strain",56,1
"204","01_9523_0056_01",1,9523,"ref_strain",56,1
"205","01_12468_0056_01",1,12468,"ref_strain",56,1
"206","01_14320_0056_01",1,14320,"ref_strain",56,1
"207","01_2381_0057_01",1,2381,"ref_strain",57,1
"208","01_2582_0057_01",1,2582,"ref_strain",57,1
"209","01_2825_0057_01",1,2825,"ref_strain",57,1
"210","01_3836_0057_01",1,3836,"ref_strain",57,1
"211","01_5117_0057_01",1,5117,"ref_strain",57,1
"212","01_5348_0057_01",1,5348,"ref_strain",57,1
"213","01_5455_0057_01",1,5455,"ref_strain",57,1
"214","01_7933_0057_01",1,7933,"ref_strain",57,1
"215","01_8022_0057_01",1,8022,"ref_strain",57,1
"216","01_9058_0057_01",1,9058,"ref_strain",57,1
"217","01_0600_0058_01",1,600,"ref_strain",58,1
"218","01_1195_0058_01",1,1195,"ref_strain",58,1
"219","01_1759_0058_01",1,1759,"ref_strain",58,1
"220","01_4282_0058_01",1,4282,"ref_strain",58,1
"221","01_4310_0058_01",1,4310,"ref_strain",58,1
"222","01_5731_0058_01",1,5731,"ref_strain",58,1
"223","01_6208_0058_01",1,6208,"ref_strain",58,1
"224","01_6212_0058_01",1,6212,"ref_strain",58,1
"225","01_7833_0058_01",1,7833,"ref_strain",58,1
"226","01_9525_0058_01",1,9525,"ref_strain",58,1
"227","01_9945_0058_01",1,9945,"ref_strain",58,1
"228","01_10886_0058_01",1,10886,"ref_strain",58,1
"229","01_12258_0058_01",1,12258,"ref_strain",58,1
"230","01_12642_0058_01",1,12642,"ref_strain",58,1
"231","01_12668_0058_01",1,12668,"ref_strain",58,1
"232","01_12700_0058_01",1,12700,"ref_strain",58,1
"233","01_0738_0059_01",1,738,"ref_strain",59,1
"234","01_1629_0059_01",1,1629,"ref_strain",59,1
"235","01_2369_0059_01",1,2369,"ref_strain",59,1
"236","01_2709_0059_01",1,2709,"ref_strain",59,1
"237","01_4307_0059_01",1,4307,"ref_strain",59,1
"238","01_4621_0059_01",1,4621,"ref_strain",59,1
"239","01_5318_0059_01",1,5318,"ref_strain",59,1
"240","01_5859_0059_01",1,5859,"ref_strain",59,1
"241","01_8042_0059_01",1,8042,"ref_strain",59,1
"242","01_9055_0059_01",1,9055,"ref_strain",59,1
"243","01_10437_0059_01",1,10437,"ref_strain",59,1
"244","01_10506_0059_01",1,10506,"ref_strain",59,1
"245","01_10876_0059_01",1,10876,"ref_strain",59,1
"246","01_1714_0060_01",1,1714,"ref_strain",60,1
"247","01_2517_0060_01",1,2517,"ref_strain",60,1
"248","01_2916_0060_01",1,2916,"ref_strain",60,1
"249","01_3479_0060_01",1,3479,"ref_strain",60,1
"250","01_3574_0060_01",1,3574,"ref_strain",60,1
"251","01_3642_0060_01",1,3642,"ref_strain",60,1
"252","01_4134_0060_01",1,4134,"ref_strain",60,1
"253","01_5466_0060_01",1,5466,"ref_strain",60,1
"254","01_7294_0060_01",1,7294,"ref_strain",60,1
"255","01_10611_0060_01",1,10611,"ref_strain",60,1
"256","01_10910_0060_01",1,10910,"ref_strain",60,1
"257","01_12767_0060_01",1,12767,"ref_strain",60,1
"258","01_13429_0060_01",1,13429,"ref_strain",60,1
"259","01_13708_0060_01",1,13708,"ref_strain",60,1
"260","01_14294_0060_01",1,14294,"ref_strain",60,1
"261","01_0016_0061_01",1,16,"ref_strain",61,1
"262","01_0399_0061_01",1,399,"ref_strain",61,1
"263","01_0653_0061_01",1,653,"ref_strain",61,1
"264","01_0871_0061_01",1,871,"ref_strain",61,1
"265","01_0999_0061_01",1,999,"ref_strain",61,1
"266","01_2169_0061_01",1,2169,"ref_strain",61,1
"267","01_5774_0061_01",1,5774,"ref_strain",61,1
"268","01_6099_0061_01",1,6099,"ref_strain",61,1
"269","01_11158_0061_01",1,11158,"ref_strain",61,1
"270","01_11630_0061_01",1,11630,"ref_strain",61,1
"271","01_12714_0061_01",1,12714,"ref_strain",61,1
"272","01_0755_0062_01",1,755,"ref_strain",62,1
"273","01_1037_0062_01",1,1037,"ref_strain",62,1
"274","01_1776_0062_01",1,1776,"ref_strain",62,1
"275","01_1857_0062_01",1,1857,"ref_strain",62,1
"276","01_7250_0062_01",1,7250,"ref_strain",62,1
"277","01_9665_0062_01",1,9665,"ref_strain",62,1
"278","01_9672_0062_01",1,9672,"ref_strain",62,1
"279","01_10335_0062_01",1,10335,"ref_strain",62,1
"280","01_10705_0062_01",1,10705,"ref_strain",62,1
"281","01_11729_0062_01",1,11729,"ref_strain",62,1
"282","01_11859_0062_01",1,11859,"ref_strain",62,1
"283","01_13225_0062_01",1,13225,"ref_strain",62,1
"284","01_13546_0062_01",1,13546,"ref_strain",62,1
"285","01_13863_0062_01",1,13863,"ref_strain",62,1
"286","01_14491_0062_01",1,14491,"ref_strain",62,1
"287","01_0972_0063_01",1,972,"ref_strain",63,1
"288","01_1211_0063_01",1,1211,"ref_strain",63,1
"289","01_1263_0063_01",1,1263,"ref_strain",63,1
"290","01_1990_0063_01",1,1990,"ref_strain",63,1
"291","01_4433_0063_01",1,4433,"ref_strain",63,1
"292","01_4991_0063_01",1,4991,"ref_strain",63,1
"293","01_5320_0063_01",1,5320,"ref_strain",63,1
"294","01_5322_0063_01",1,5322,"ref_strain",63,1
"295","01_5537_0063_01",1,5537,"ref_strain",63,1
"296","01_5962_0063_01",1,5962,"ref_strain",63,1
"297","01_8493_0063_01",1,8493,"ref_strain",63,1
"298","01_8510_0063_01",1,8510,"ref_strain",63,1
"299","01_10104_0063_01",1,10104,"ref_strain",63,1
"300","01_10592_0063_01",1,10592,"ref_strain",63,1
"301","01_11275_0063_01",1,11275,"ref_strain",63,1
"302","01_11415_0063_01",1,11415,"ref_strain",63,1
"303","01_11810_0063_01",1,11810,"ref_strain",63,1
"304","01_11906_0063_01",1,11906,"ref_strain",63,1
"305","01_12908_0063_01",1,12908,"ref_strain",63,1
"306","01_13595_0063_01",1,13595,"ref_strain",63,1
"307","01_13650_0063_01",1,13650,"ref_strain",63,1
"308","01_14254_0063_01",1,14254,"ref_strain",63,1
"309","01_0866_0064_01",1,866,"ref_strain",64,1
"310","01_1452_0064_01",1,1452,"ref_strain",64,1
"311","01_1946_0064_01",1,1946,"ref_strain",64,1
"312","01_2175_0064_01",1,2175,"ref_strain",64,1
"313","01_3183_0064_01",1,3183,"ref_strain",64,1
"314","01_5114_0064_01",1,5114,"ref_strain",64,1
"315","01_5160_0064_01",1,5160,"ref_strain",64,1
"316","01_5560_0064_01",1,5560,"ref_strain",64,1
"317","01_5956_0064_01",1,5956,"ref_strain",64,1
"318","01_6883_0064_01",1,6883,"ref_strain",64,1
"319","01_7379_0064_01",1,7379,"ref_strain",64,1
"320","01_8183_0064_01",1,8183,"ref_strain",64,1
"321","01_8451_0064_01",1,8451,"ref_strain",64,1
"322","01_8544_0064_01",1,8544,"ref_strain",64,1
"323","01_8759_0064_01",1,8759,"ref_strain",64,1
"324","01_9934_0064_01",1,9934,"ref_strain",64,1
"325","01_10264_0064_01",1,10264,"ref_strain",64,1
"326","01_10484_0064_01",1,10484,"ref_strain",64,1
"327","01_10949_0064_01",1,10949,"ref_strain",64,1
"328","01_11251_0064_01",1,11251,"ref_strain",64,1
"329","01_11668_0064_01",1,11668,"ref_strain",64,1
"330","01_12224_0064_01",1,12224,"ref_strain",64,1
"331","01_12477_0064_01",1,12477,"ref_strain",64,1
"332","01_13218_0064_01",1,13218,"ref_strain",64,1
"333","01_0560_0065_01",1,560,"ref_strain",65,1
"334","01_2491_0065_01",1,2491,"ref_strain",65,1
"335","01_3718_0065_01",1,3718,"ref_strain",65,1
"336","01_3991_0065_01",1,3991,"ref_strain",65,1
"337","01_5216_0065_01",1,5216,"ref_strain",65,1
"338","01_5364_0065_01",1,5364,"ref_strain",65,1
"339","01_6329_0065_01",1,6329,"ref_strain",65,1
"340","01_6491_0065_01",1,6491,"ref_strain",65,1
"341","01_7122_0065_01",1,7122,"ref_strain",65,1
"342","01_7262_0065_01",1,7262,"ref_strain",65,1
"343","01_7313_0065_01",1,7313,"ref_strain",65,1
"344","01_7483_0065_01",1,7483,"ref_strain",65,1
"345","01_8809_0065_01",1,8809,"ref_strain",65,1
"346","01_8893_0065_01",1,8893,"ref_strain",65,1
"347","01_9016_0065_01",1,9016,"ref_strain",65,1
"348","01_9574_0065_01",1,9574,"ref_strain",65,1
"349","01_10361_0065_01",1,10361,"ref_strain",65,1
"350","01_10563_0065_01",1,10563,"ref_strain",65,1
"351","01_11769_0065_01",1,11769,"ref_strain",65,1
"352","01_12216_0065_01",1,12216,"ref_strain",65,1
"353","01_12527_0065_01",1,12527,"ref_strain",65,1
"354","01_13310_0065_01",1,13310,"ref_strain",65,1
"355","01_13652_0065_01",1,13652,"ref_strain",65,1
"356","01_13975_0065_01",1,13975,"ref_strain",65,1
"357","01_14011_0065_01",1,14011,"ref_strain",65,1
"358","01_14056_0065_01",1,14056,"ref_strain",65,1
"359","01_0267_0066_01",1,267,"ref_strain",66,1
"360","01_0551_0066_01",1,551,"ref_strain",66,1
"361","01_1885_0066_01",1,1885,"ref_strain",66,1
"362","01_2739_0066_01",1,2739,"ref_strain",66,1
"363","01_3649_0066_01",1,3649,"ref_strain",66,1
"364","01_3807_0066_01",1,3807,"ref_strain",66,1
"365","01_3881_0066_01",1,3881,"ref_strain",66,1
"366","01_4083_0066_01",1,4083,"ref_strain",66,1
"367","01_5185_0066_01",1,5185,"ref_strain",66,1
"368","01_5312_0066_01",1,5312,"ref_strain",66,1
"369","01_6821_0066_01",1,6821,"ref_strain",66,1
"370","01_7111_0066_01",1,7111,"ref_strain",66,1
"371","01_7847_0066_01",1,7847,"ref_strain",66,1
"372","01_7882_0066_01",1,7882,"ref_strain",66,1
"373","01_8597_0066_01",1,8597,"ref_strain",66,1
"374","01_9206_0066_01",1,9206,"ref_strain",66,1
"375","01_10140_0066_01",1,10140,"ref_strain",66,1
"376","01_10356_0066_01",1,10356,"ref_strain",66,1
"377","01_10822_0066_01",1,10822,"ref_strain",66,1
"378","01_11049_0066_01",1,11049,"ref_strain",66,1
"379","01_12784_0066_01",1,12784,"ref_strain",66,1
"380","01_13111_0066_01",1,13111,"ref_strain",66,1
"381","01_13189_0066_01",1,13189,"ref_strain",66,1
"382","01_13278_0066_01",1,13278,"ref_strain",66,1
"383","01_14134_0066_01",1,14134,"ref_strain",66,1
"384","01_0288_0067_01",1,288,"ref_strain",67,1
"385","01_1041_0067_01",1,1041,"ref_strain",67,1
"386","01_1356_0067_01",1,1356,"ref_strain",67,1
"387","01_1903_0067_01",1,1903,"ref_strain",67,1
"388","01_3113_0067_01",1,3113,"ref_strain",67,1
"389","01_3421_0067_01",1,3421,"ref_strain",67,1
"390","01_4123_0067_01",1,4123,"ref_strain",67,1
"391","01_4260_0067_01",1,4260,"ref_strain",67,1
"392","01_4452_0067_01",1,4452,"ref_strain",67,1
"393","01_4549_0067_01",1,4549,"ref_strain",67,1
"394","01_6291_0067_01",1,6291,"ref_strain",67,1
"395","01_7970_0067_01",1,7970,"ref_strain",67,1
"396","01_8595_0067_01",1,8595,"ref_strain",67,1
"397","01_8679_0067_01",1,8679,"ref_strain",67,1
"398","01_9693_0067_01",1,9693,"ref_strain",67,1
"399","01_9748_0067_01",1,9748,"ref_strain",67,1
"400","01_10188_0067_01",1,10188,"ref_strain",67,1
"401","01_10888_0067_01",1,10888,"ref_strain",67,1
"402","01_10914_0067_01",1,10914,"ref_strain",67,1
"403","01_11444_0067_01",1,11444,"ref_strain",67,1
"404","01_11607_0067_01",1,11607,"ref_strain",67,1
"405","01_12086_0067_01",1,12086,"ref_strain",67,1
"406","01_12092_0067_01",1,12092,"ref_strain",67,1
"407","01_12305_0067_01",1,12305,"ref_strain",67,1
"408","01_13191_0067_01",1,13191,"ref_strain",67,1
"409","01_13322_0067_01",1,13322,"ref_strain",67,1
"410","01_13402_0067_01",1,13402,"ref_strain",67,1
"411","01_0270_0068_01",1,270,"ref_strain",68,1
"412","01_0394_0068_01",1,394,"ref_strain",68,1
"413","01_1123_0068_01",1,1123,"ref_strain",68,1
"414","01_1952_0068_01",1,1952,"ref_strain",68,1
"415","01_4149_0068_01",1,4149,"ref_strain",68,1
"416","01_4664_0068_01",1,4664,"ref_strain",68,1
"417","01_5795_0068_01",1,5795,"ref_strain",68,1
"418","01_5857_0068_01",1,5857,"ref_strain",68,1
"419","01_6115_0068_01",1,6115,"ref_strain",68,1
"420","01_6132_0068_01",1,6132,"ref_strain",68,1
"421","01_6937_0068_01",1,6937,"ref_strain",68,1
"422","01_7030_0068_01",1,7030,"ref_strain",68,1
"423","01_7817_0068_01",1,7817,"ref_strain",68,1
"424","01_8085_0068_01",1,8085,"ref_strain",68,1
"425","01_9031_0068_01",1,9031,"ref_strain",68,1
"426","01_10274_0068_01",1,10274,"ref_strain",68,1
"427","01_10339_0068_01",1,10339,"ref_strain",68,1
"428","01_11096_0068_01",1,11096,"ref_strain",68,1
"429","01_11634_0068_01",1,11634,"ref_strain",68,1
"430","01_12957_0068_01",1,12957,"ref_strain",68,1
"431","01_13058_0068_01",1,13058,"ref_strain",68,1
"432","01_13224_0068_01",1,13224,"ref_strain",68,1
"433","01_13510_0068_01",1,13510,"ref_strain",68,1
"434","01_14510_0068_01",1,14510,"ref_strain",68,1
"435","01_0470_0069_01",1,470,"ref_strain",69,1
"436","01_0941_0069_01",1,941,"ref_strain",69,1
"437","01_1216_0069_01",1,1216,"ref_strain",69,1
"438","01_1328_0069_01",1,1328,"ref_strain",69,1
"439","01_1821_0069_01",1,1821,"ref_strain",69,1
"440","01_2016_0069_01",1,2016,"ref_strain",69,1
"441","01_3579_0069_01",1,3579,"ref_strain",69,1
"442","01_3721_0069_01",1,3721,"ref_strain",69,1
"443","01_3726_0069_01",1,3726,"ref_strain",69,1
"444","01_3784_0069_01",1,3784,"ref_strain",69,1
"445","01_6766_0069_01",1,6766,"ref_strain",69,1
"446","01_6792_0069_01",1,6792,"ref_strain",69,1
"447","01_7145_0069_01",1,7145,"ref_strain",69,1
"448","01_7501_0069_01",1,7501,"ref_strain",69,1
"449","01_8214_0069_01",1,8214,"ref_strain",69,1
"450","01_8964_0069_01",1,8964,"ref_strain",69,1
"451","01_9218_0069_01",1,9218,"ref_strain",69,1
"452","01_9532_0069_01",1,9532,"ref_strain",69,1
"453","01_9647_0069_01",1,9647,"ref_strain",69,1
"454","01_9712_0069_01",1,9712,"ref_strain",69,1
"455","01_9736_0069_01",1,9736,"ref_strain",69,1
"456","01_9961_0069_01",1,9961,"ref_strain",69,1
"457","01_10129_0069_01",1,10129,"ref_strain",69,1
"458","01_11694_0069_01",1,11694,"ref_strain",69,1
"459","01_11932_0069_01",1,11932,"ref_strain",69,1
"460","01_12797_0069_01",1,12797,"ref_strain",69,1
"461","01_12962_0069_01",1,12962,"ref_strain",69,1
"462","01_14127_0069_01",1,14127,"ref_strain",69,1
"463","01_0990_0070_01",1,990,"ref_strain",70,1
"464","01_2961_0070_01",1,2961,"ref_strain",70,1
"465","01_3858_0070_01",1,3858,"ref_strain",70,1
"466","01_3957_0070_01",1,3957,"ref_strain",70,1
"467","01_4084_0070_01",1,4084,"ref_strain",70,1
"468","01_4338_0070_01",1,4338,"ref_strain",70,1
"469","01_4566_0070_01",1,4566,"ref_strain",70,1
"470","01_4869_0070_01",1,4869,"ref_strain",70,1
"471","01_5814_0070_01",1,5814,"ref_strain",70,1
"472","01_6058_0070_01",1,6058,"ref_strain",70,1
"473","01_6364_0070_01",1,6364,"ref_strain",70,1
"474","01_6746_0070_01",1,6746,"ref_strain",70,1
"475","01_7315_0070_01",1,7315,"ref_strain",70,1
"476","01_8520_0070_01",1,8520,"ref_strain",70,1
"477","01_8576_0070_01",1,8576,"ref_strain",70,1
"478","01_8748_0070_01",1,8748,"ref_strain",70,1
"479","01_10952_0070_01",1,10952,"ref_strain",70,1
"480","01_11154_0070_01",1,11154,"ref_strain",70,1
"481","01_11571_0070_01",1,11571,"ref_strain",70,1
"482","01_11827_0070_01",1,11827,"ref_strain",70,1
