"","name","group","host","ref_strain","collection_time","sample_number"
"55","01_8862_0018_01",1,8862,"ref_strain",18,1
"56","01_1883_0019_01",1,1883,"ref_strain",19,1
"57","01_4686_0019_01",1,4686,"ref_strain",19,1
"58","01_6602_0019_01",1,6602,"ref_strain",19,1
"59","01_6895_0019_01",1,6895,"ref_strain",19,1
"60","01_7202_0019_01",1,7202,"ref_strain",19,1
"61","01_9470_0019_01",1,9470,"ref_strain",19,1
"62","01_13855_0019_01",1,13855,"ref_strain",19,1
"63","01_0091_0020_01",1,91,"ref_strain",20,1
"64","01_2606_0020_01",1,2606,"ref_strain",20,1
"65","01_7257_0020_01",1,7257,"ref_strain",20,1
"66","01_8152_0020_01",1,8152,"ref_strain",20,1
"67","01_8878_0020_01",1,8878,"ref_strain",20,1
"68","01_14495_0020_01",1,14495,"ref_strain",20,1
"69","01_0609_0021_01",1,609,"ref_strain",21,1
"70","01_3107_0021_01",1,3107,"ref_strain",21,1
"71","01_3781_0021_01",1,3781,"ref_strain",21,1
"72","01_5024_0021_01",1,5024,"ref_strain",21,1
"73","01_5878_0021_01",1,5878,"ref_strain",21,1
"74","01_7072_0021_01",1,7072,"ref_strain",21,1
"75","01_9601_0021_01",1,9601,"ref_strain",21,1
"76","01_11079_0021_01",1,11079,"ref_strain",21,1
"77","01_13767_0021_01",1,13767,"ref_strain",21,1
"78","01_0835_0022_01",1,835,"ref_strain",22,1
"79","01_4922_0022_01",1,4922,"ref_strain",22,1
"80","01_6164_0022_01",1,6164,"ref_strain",22,1
"81","01_6415_0022_01",1,6415,"ref_strain",22,1
"82","01_7423_0022_01",1,7423,"ref_strain",22,1
"83","01_8187_0022_01",1,8187,"ref_strain",22,1
"84","01_8454_0022_01",1,8454,"ref_strain",22,1
"85","01_9117_0022_01",1,9117,"ref_strain",22,1
"86","01_10347_0022_01",1,10347,"ref_strain",22,1
"87","01_1357_0023_01",1,1357,"ref_strain",23,1
"88","01_1934_0023_01",1,1934,"ref_strain",23,1
"89","01_2978_0023_01",1,2978,"ref_strain",23,1
"90","01_3972_0023_01",1,3972,"ref_strain",23,1
"91","01_4362_0023_01",1,4362,"ref_strain",23,1
"92","01_8011_0023_01",1,8011,"ref_strain",23,1
"93","01_9976_0023_01",1,9976,"ref_strain",23,1
"94","01_10822_0023_01",1,10822,"ref_strain",23,1
"95","01_14167_0023_01",1,14167,"ref_strain",23,1
"96","01_14489_0023_01",1,14489,"ref_strain",23,1
"97","01_14504_0023_01",1,14504,"ref_strain",23,1
"98","01_3357_0024_01",1,3357,"ref_strain",24,1
"99","01_6938_0024_01",1,6938,"ref_strain",24,1
"100","01_8544_0024_01",1,8544,"ref_strain",24,1
"101","01_9496_0024_01",1,9496,"ref_strain",24,1
"102","01_13606_0024_01",1,13606,"ref_strain",24,1
"103","01_0665_0025_01",1,665,"ref_strain",25,1
"104","01_1087_0025_01",1,1087,"ref_strain",25,1
"105","01_1428_0025_01",1,1428,"ref_strain",25,1
"106","01_1473_0025_01",1,1473,"ref_strain",25,1
"107","01_3662_0025_01",1,3662,"ref_strain",25,1
"108","01_3697_0025_01",1,3697,"ref_strain",25,1
"109","01_5237_0025_01",1,5237,"ref_strain",25,1
"110","01_5267_0025_01",1,5267,"ref_strain",25,1
"111","01_9929_0025_01",1,9929,"ref_strain",25,1
"112","01_11640_0025_01",1,11640,"ref_strain",25,1
"113","01_12970_0025_01",1,12970,"ref_strain",25,1
"114","01_13073_0025_01",1,13073,"ref_strain",25,1
"115","01_14106_0025_01",1,14106,"ref_strain",25,1
"116","01_0878_0026_01",1,878,"ref_strain",26,1
"117","01_4166_0026_01",1,4166,"ref_strain",26,1
"118","01_4557_0026_01",1,4557,"ref_strain",26,1
"119","01_6819_0026_01",1,6819,"ref_strain",26,1
"120","01_7885_0026_01",1,7885,"ref_strain",26,1
"121","01_8441_0026_01",1,8441,"ref_strain",26,1
"122","01_10826_0026_01",1,10826,"ref_strain",26,1
"123","01_10959_0026_01",1,10959,"ref_strain",26,1
"124","01_13049_0026_01",1,13049,"ref_strain",26,1
"125","01_13331_0026_01",1,13331,"ref_strain",26,1
"126","01_13769_0026_01",1,13769,"ref_strain",26,1
"127","01_13849_0026_01",1,13849,"ref_strain",26,1
"128","01_1375_0027_01",1,1375,"ref_strain",27,1
"129","01_3563_0027_01",1,3563,"ref_strain",27,1
"130","01_5471_0027_01",1,5471,"ref_strain",27,1
"131","01_7988_0027_01",1,7988,"ref_strain",27,1
"132","01_8450_0027_01",1,8450,"ref_strain",27,1
"133","01_11147_0027_01",1,11147,"ref_strain",27,1
"134","01_13350_0027_01",1,13350,"ref_strain",27,1
"135","01_13548_0027_01",1,13548,"ref_strain",27,1
"136","01_13816_0027_01",1,13816,"ref_strain",27,1
"137","01_0831_0028_01",1,831,"ref_strain",28,1
"138","01_1648_0028_01",1,1648,"ref_strain",28,1
"139","01_2173_0028_01",1,2173,"ref_strain",28,1
"140","01_4021_0028_01",1,4021,"ref_strain",28,1
"141","01_4493_0028_01",1,4493,"ref_strain",28,1
"142","01_4777_0028_01",1,4777,"ref_strain",28,1
"143","01_6134_0028_01",1,6134,"ref_strain",28,1
"144","01_6866_0028_01",1,6866,"ref_strain",28,1
"145","01_12404_0028_01",1,12404,"ref_strain",28,1
"146","01_13602_0028_01",1,13602,"ref_strain",28,1
"147","01_0686_0029_01",1,686,"ref_strain",29,1
"148","01_1599_0029_01",1,1599,"ref_strain",29,1
"149","01_1786_0029_01",1,1786,"ref_strain",29,1
"150","01_1898_0029_01",1,1898,"ref_strain",29,1
"151","01_2010_0029_01",1,2010,"ref_strain",29,1
"152","01_6685_0029_01",1,6685,"ref_strain",29,1
"153","01_6971_0029_01",1,6971,"ref_strain",29,1
"154","01_7019_0029_01",1,7019,"ref_strain",29,1
"155","01_8175_0029_01",1,8175,"ref_strain",29,1
"156","01_10227_0029_01",1,10227,"ref_strain",29,1
"157","01_10863_0029_01",1,10863,"ref_strain",29,1
"158","01_11455_0029_01",1,11455,"ref_strain",29,1
"159","01_11483_0029_01",1,11483,"ref_strain",29,1
"160","01_12476_0029_01",1,12476,"ref_strain",29,1
"161","01_13470_0029_01",1,13470,"ref_strain",29,1
"162","01_13560_0029_01",1,13560,"ref_strain",29,1
"163","01_13697_0029_01",1,13697,"ref_strain",29,1
"164","01_14155_0029_01",1,14155,"ref_strain",29,1
"165","01_14409_0029_01",1,14409,"ref_strain",29,1
"166","01_14423_0029_01",1,14423,"ref_strain",29,1
"167","01_0286_0030_01",1,286,"ref_strain",30,1
"168","01_0368_0030_01",1,368,"ref_strain",30,1
"169","01_0464_0030_01",1,464,"ref_strain",30,1
"170","01_1869_0030_01",1,1869,"ref_strain",30,1
"171","01_3678_0030_01",1,3678,"ref_strain",30,1
"172","01_5857_0030_01",1,5857,"ref_strain",30,1
"173","01_6772_0030_01",1,6772,"ref_strain",30,1
"174","01_6916_0030_01",1,6916,"ref_strain",30,1
"175","01_7797_0030_01",1,7797,"ref_strain",30,1
"176","01_7987_0030_01",1,7987,"ref_strain",30,1
"177","01_11571_0030_01",1,11571,"ref_strain",30,1
"178","01_0054_0031_01",1,54,"ref_strain",31,1
"179","01_0919_0031_01",1,919,"ref_strain",31,1
"180","01_2281_0031_01",1,2281,"ref_strain",31,1
"181","01_3950_0031_01",1,3950,"ref_strain",31,1
"182","01_4956_0031_01",1,4956,"ref_strain",31,1
"183","01_5464_0031_01",1,5464,"ref_strain",31,1
"184","01_5811_0031_01",1,5811,"ref_strain",31,1
"185","01_8715_0031_01",1,8715,"ref_strain",31,1
"186","01_9291_0031_01",1,9291,"ref_strain",31,1
"187","01_13141_0031_01",1,13141,"ref_strain",31,1
"188","01_1788_0032_01",1,1788,"ref_strain",32,1
"189","01_2114_0032_01",1,2114,"ref_strain",32,1
"190","01_2347_0032_01",1,2347,"ref_strain",32,1
"191","01_3375_0032_01",1,3375,"ref_strain",32,1
"192","01_4624_0032_01",1,4624,"ref_strain",32,1
"193","01_4662_0032_01",1,4662,"ref_strain",32,1
"194","01_6950_0032_01",1,6950,"ref_strain",32,1
"195","01_7410_0032_01",1,7410,"ref_strain",32,1
"196","01_9844_0032_01",1,9844,"ref_strain",32,1
"197","01_10095_0032_01",1,10095,"ref_strain",32,1
"198","01_10658_0032_01",1,10658,"ref_strain",32,1
"199","01_10953_0032_01",1,10953,"ref_strain",32,1
"200","01_13423_0032_01",1,13423,"ref_strain",32,1
"201","01_0645_0033_01",1,645,"ref_strain",33,1
"202","01_0696_0033_01",1,696,"ref_strain",33,1
"203","01_2273_0033_01",1,2273,"ref_strain",33,1
"204","01_3998_0033_01",1,3998,"ref_strain",33,1
"205","01_6884_0033_01",1,6884,"ref_strain",33,1
"206","01_7367_0033_01",1,7367,"ref_strain",33,1
"207","01_8814_0033_01",1,8814,"ref_strain",33,1
"208","01_8915_0033_01",1,8915,"ref_strain",33,1
"209","01_9990_0033_01",1,9990,"ref_strain",33,1
"210","01_10124_0033_01",1,10124,"ref_strain",33,1
"211","01_11353_0033_01",1,11353,"ref_strain",33,1
"212","01_11482_0033_01",1,11482,"ref_strain",33,1
"213","01_12722_0033_01",1,12722,"ref_strain",33,1
"214","01_12785_0033_01",1,12785,"ref_strain",33,1
"215","01_0195_0034_01",1,195,"ref_strain",34,1
"216","01_2732_0034_01",1,2732,"ref_strain",34,1
"217","01_3159_0034_01",1,3159,"ref_strain",34,1
"218","01_4865_0034_01",1,4865,"ref_strain",34,1
"219","01_4945_0034_01",1,4945,"ref_strain",34,1
"220","01_5876_0034_01",1,5876,"ref_strain",34,1
"221","01_6019_0034_01",1,6019,"ref_strain",34,1
"222","01_6483_0034_01",1,6483,"ref_strain",34,1
"223","01_7156_0034_01",1,7156,"ref_strain",34,1
"224","01_7802_0034_01",1,7802,"ref_strain",34,1
"225","01_7889_0034_01",1,7889,"ref_strain",34,1
"226","01_9629_0034_01",1,9629,"ref_strain",34,1
"227","01_10354_0034_01",1,10354,"ref_strain",34,1
"228","01_10695_0034_01",1,10695,"ref_strain",34,1
"229","01_11693_0034_01",1,11693,"ref_strain",34,1
"230","01_14550_0034_01",1,14550,"ref_strain",34,1
"231","01_0635_0035_01",1,635,"ref_strain",35,1
"232","01_1156_0035_01",1,1156,"ref_strain",35,1
"233","01_4752_0035_01",1,4752,"ref_strain",35,1
"234","01_4943_0035_01",1,4943,"ref_strain",35,1
"235","01_5846_0035_01",1,5846,"ref_strain",35,1
"236","01_7179_0035_01",1,7179,"ref_strain",35,1
"237","01_7551_0035_01",1,7551,"ref_strain",35,1
"238","01_7749_0035_01",1,7749,"ref_strain",35,1
"239","01_8774_0035_01",1,8774,"ref_strain",35,1
"240","01_9485_0035_01",1,9485,"ref_strain",35,1
"241","01_10314_0035_01",1,10314,"ref_strain",35,1
"242","01_10324_0035_01",1,10324,"ref_strain",35,1
"243","01_11699_0035_01",1,11699,"ref_strain",35,1
"244","01_13177_0035_01",1,13177,"ref_strain",35,1
"245","01_0121_0036_01",1,121,"ref_strain",36,1
"246","01_1432_0036_01",1,1432,"ref_strain",36,1
"247","01_1499_0036_01",1,1499,"ref_strain",36,1
"248","01_1991_0036_01",1,1991,"ref_strain",36,1
"249","01_3024_0036_01",1,3024,"ref_strain",36,1
"250","01_3152_0036_01",1,3152,"ref_strain",36,1
"251","01_3437_0036_01",1,3437,"ref_strain",36,1
"252","01_3475_0036_01",1,3475,"ref_strain",36,1
"253","01_4607_0036_01",1,4607,"ref_strain",36,1
"254","01_4726_0036_01",1,4726,"ref_strain",36,1
"255","01_4823_0036_01",1,4823,"ref_strain",36,1
"256","01_7054_0036_01",1,7054,"ref_strain",36,1
"257","01_8184_0036_01",1,8184,"ref_strain",36,1
"258","01_8189_0036_01",1,8189,"ref_strain",36,1
"259","01_8229_0036_01",1,8229,"ref_strain",36,1
"260","01_9474_0036_01",1,9474,"ref_strain",36,1
"261","01_9729_0036_01",1,9729,"ref_strain",36,1
"262","01_10516_0036_01",1,10516,"ref_strain",36,1
"263","01_10892_0036_01",1,10892,"ref_strain",36,1
"264","01_12548_0036_01",1,12548,"ref_strain",36,1
"265","01_12901_0036_01",1,12901,"ref_strain",36,1
"266","01_13587_0036_01",1,13587,"ref_strain",36,1
"267","01_14444_0036_01",1,14444,"ref_strain",36,1
"268","01_0660_0037_01",1,660,"ref_strain",37,1
"269","01_1318_0037_01",1,1318,"ref_strain",37,1
"270","01_1469_0037_01",1,1469,"ref_strain",37,1
"271","01_2777_0037_01",1,2777,"ref_strain",37,1
"272","01_4484_0037_01",1,4484,"ref_strain",37,1
"273","01_5546_0037_01",1,5546,"ref_strain",37,1
"274","01_6181_0037_01",1,6181,"ref_strain",37,1
"275","01_6852_0037_01",1,6852,"ref_strain",37,1
"276","01_8146_0037_01",1,8146,"ref_strain",37,1
"277","01_8460_0037_01",1,8460,"ref_strain",37,1
"278","01_9504_0037_01",1,9504,"ref_strain",37,1
"279","01_9966_0037_01",1,9966,"ref_strain",37,1
"280","01_10104_0037_01",1,10104,"ref_strain",37,1
"281","01_10886_0037_01",1,10886,"ref_strain",37,1
"282","01_11310_0037_01",1,11310,"ref_strain",37,1
"283","01_12423_0037_01",1,12423,"ref_strain",37,1
"284","01_13496_0037_01",1,13496,"ref_strain",37,1
"285","01_14383_0037_01",1,14383,"ref_strain",37,1
"286","01_0669_0038_01",1,669,"ref_strain",38,1
"287","01_0962_0038_01",1,962,"ref_strain",38,1
"288","01_1360_0038_01",1,1360,"ref_strain",38,1
"289","01_1637_0038_01",1,1637,"ref_strain",38,1
"290","01_1873_0038_01",1,1873,"ref_strain",38,1
"291","01_2512_0038_01",1,2512,"ref_strain",38,1
"292","01_3654_0038_01",1,3654,"ref_strain",38,1
"293","01_4147_0038_01",1,4147,"ref_strain",38,1
"294","01_4330_0038_01",1,4330,"ref_strain",38,1
"295","01_5322_0038_01",1,5322,"ref_strain",38,1
"296","01_6336_0038_01",1,6336,"ref_strain",38,1
"297","01_6708_0038_01",1,6708,"ref_strain",38,1
"298","01_7687_0038_01",1,7687,"ref_strain",38,1
"299","01_8909_0038_01",1,8909,"ref_strain",38,1
"300","01_9538_0038_01",1,9538,"ref_strain",38,1
"301","01_9837_0038_01",1,9837,"ref_strain",38,1
"302","01_10358_0038_01",1,10358,"ref_strain",38,1
"303","01_10773_0038_01",1,10773,"ref_strain",38,1
"304","01_10900_0038_01",1,10900,"ref_strain",38,1
"305","01_11708_0038_01",1,11708,"ref_strain",38,1
"306","01_13002_0038_01",1,13002,"ref_strain",38,1
"307","01_14257_0038_01",1,14257,"ref_strain",38,1
"308","01_0261_0039_01",1,261,"ref_strain",39,1
"309","01_3601_0039_01",1,3601,"ref_strain",39,1
"310","01_4467_0039_01",1,4467,"ref_strain",39,1
"311","01_4470_0039_01",1,4470,"ref_strain",39,1
"312","01_5302_0039_01",1,5302,"ref_strain",39,1
"313","01_6222_0039_01",1,6222,"ref_strain",39,1
"314","01_6829_0039_01",1,6829,"ref_strain",39,1
"315","01_7228_0039_01",1,7228,"ref_strain",39,1
"316","01_7293_0039_01",1,7293,"ref_strain",39,1
"317","01_9065_0039_01",1,9065,"ref_strain",39,1
"318","01_9115_0039_01",1,9115,"ref_strain",39,1
"319","01_9818_0039_01",1,9818,"ref_strain",39,1
"320","01_11216_0039_01",1,11216,"ref_strain",39,1
"321","01_11606_0039_01",1,11606,"ref_strain",39,1
"322","01_12360_0039_01",1,12360,"ref_strain",39,1
"323","01_12754_0039_01",1,12754,"ref_strain",39,1
"324","01_12912_0039_01",1,12912,"ref_strain",39,1
"325","01_13082_0039_01",1,13082,"ref_strain",39,1
"326","01_13556_0039_01",1,13556,"ref_strain",39,1
"327","01_0069_0040_01",1,69,"ref_strain",40,1
"328","01_1426_0040_01",1,1426,"ref_strain",40,1
"329","01_3560_0040_01",1,3560,"ref_strain",40,1
"330","01_4252_0040_01",1,4252,"ref_strain",40,1
"331","01_4877_0040_01",1,4877,"ref_strain",40,1
"332","01_4881_0040_01",1,4881,"ref_strain",40,1
"333","01_5085_0040_01",1,5085,"ref_strain",40,1
"334","01_5152_0040_01",1,5152,"ref_strain",40,1
"335","01_5603_0040_01",1,5603,"ref_strain",40,1
"336","01_8844_0040_01",1,8844,"ref_strain",40,1
"337","01_9449_0040_01",1,9449,"ref_strain",40,1
"338","01_9604_0040_01",1,9604,"ref_strain",40,1
"339","01_12124_0040_01",1,12124,"ref_strain",40,1
"340","01_12682_0040_01",1,12682,"ref_strain",40,1
"341","01_12818_0040_01",1,12818,"ref_strain",40,1
"342","01_14209_0040_01",1,14209,"ref_strain",40,1
"343","01_1114_0041_01",1,1114,"ref_strain",41,1
"344","01_1749_0041_01",1,1749,"ref_strain",41,1
"345","01_1834_0041_01",1,1834,"ref_strain",41,1
"346","01_2085_0041_01",1,2085,"ref_strain",41,1
"347","01_3005_0041_01",1,3005,"ref_strain",41,1
"348","01_3877_0041_01",1,3877,"ref_strain",41,1
"349","01_4083_0041_01",1,4083,"ref_strain",41,1
"350","01_4702_0041_01",1,4702,"ref_strain",41,1
"351","01_5539_0041_01",1,5539,"ref_strain",41,1
"352","01_5559_0041_01",1,5559,"ref_strain",41,1
"353","01_6218_0041_01",1,6218,"ref_strain",41,1
"354","01_6537_0041_01",1,6537,"ref_strain",41,1
"355","01_6593_0041_01",1,6593,"ref_strain",41,1
"356","01_8016_0041_01",1,8016,"ref_strain",41,1
"357","01_8486_0041_01",1,8486,"ref_strain",41,1
"358","01_10551_0041_01",1,10551,"ref_strain",41,1
"359","01_10772_0041_01",1,10772,"ref_strain",41,1
"360","01_11360_0041_01",1,11360,"ref_strain",41,1
"361","01_13329_0041_01",1,13329,"ref_strain",41,1
"362","01_14075_0041_01",1,14075,"ref_strain",41,1
"363","01_0102_0042_01",1,102,"ref_strain",42,1
"364","01_0218_0042_01",1,218,"ref_strain",42,1
"365","01_0281_0042_01",1,281,"ref_strain",42,1
"366","01_0572_0042_01",1,572,"ref_strain",42,1
"367","01_0694_0042_01",1,694,"ref_strain",42,1
"368","01_0783_0042_01",1,783,"ref_strain",42,1
"369","01_0833_0042_01",1,833,"ref_strain",42,1
"370","01_1261_0042_01",1,1261,"ref_strain",42,1
"371","01_1322_0042_01",1,1322,"ref_strain",42,1
"372","01_1528_0042_01",1,1528,"ref_strain",42,1
"373","01_1926_0042_01",1,1926,"ref_strain",42,1
"374","01_2154_0042_01",1,2154,"ref_strain",42,1
"375","01_2963_0042_01",1,2963,"ref_strain",42,1
"376","01_3196_0042_01",1,3196,"ref_strain",42,1
"377","01_6025_0042_01",1,6025,"ref_strain",42,1
"378","01_6398_0042_01",1,6398,"ref_strain",42,1
"379","01_6987_0042_01",1,6987,"ref_strain",42,1
"380","01_7386_0042_01",1,7386,"ref_strain",42,1
"381","01_7459_0042_01",1,7459,"ref_strain",42,1
"382","01_7592_0042_01",1,7592,"ref_strain",42,1
"383","01_8433_0042_01",1,8433,"ref_strain",42,1
"384","01_8803_0042_01",1,8803,"ref_strain",42,1
"385","01_9900_0042_01",1,9900,"ref_strain",42,1
"386","01_10280_0042_01",1,10280,"ref_strain",42,1
"387","01_11221_0042_01",1,11221,"ref_strain",42,1
"388","01_11905_0042_01",1,11905,"ref_strain",42,1
"389","01_11989_0042_01",1,11989,"ref_strain",42,1
"390","01_12000_0042_01",1,12000,"ref_strain",42,1
"391","01_12134_0042_01",1,12134,"ref_strain",42,1
"392","01_12182_0042_01",1,12182,"ref_strain",42,1
"393","01_13700_0042_01",1,13700,"ref_strain",42,1
"394","01_14342_0042_01",1,14342,"ref_strain",42,1
"395","01_0174_0043_01",1,174,"ref_strain",43,1
"396","01_0205_0043_01",1,205,"ref_strain",43,1
"397","01_1317_0043_01",1,1317,"ref_strain",43,1
"398","01_1429_0043_01",1,1429,"ref_strain",43,1
"399","01_3112_0043_01",1,3112,"ref_strain",43,1
"400","01_3238_0043_01",1,3238,"ref_strain",43,1
"401","01_3716_0043_01",1,3716,"ref_strain",43,1
"402","01_4339_0043_01",1,4339,"ref_strain",43,1
"403","01_5135_0043_01",1,5135,"ref_strain",43,1
"404","01_6258_0043_01",1,6258,"ref_strain",43,1
"405","01_6304_0043_01",1,6304,"ref_strain",43,1
"406","01_6374_0043_01",1,6374,"ref_strain",43,1
"407","01_7742_0043_01",1,7742,"ref_strain",43,1
"408","01_7791_0043_01",1,7791,"ref_strain",43,1
"409","01_8692_0043_01",1,8692,"ref_strain",43,1
"410","01_9177_0043_01",1,9177,"ref_strain",43,1
"411","01_9533_0043_01",1,9533,"ref_strain",43,1
"412","01_9637_0043_01",1,9637,"ref_strain",43,1
"413","01_10179_0043_01",1,10179,"ref_strain",43,1
"414","01_10590_0043_01",1,10590,"ref_strain",43,1
"415","01_10739_0043_01",1,10739,"ref_strain",43,1
"416","01_12141_0043_01",1,12141,"ref_strain",43,1
"417","01_12259_0043_01",1,12259,"ref_strain",43,1
"418","01_12810_0043_01",1,12810,"ref_strain",43,1
"419","01_13617_0043_01",1,13617,"ref_strain",43,1
"420","01_13684_0043_01",1,13684,"ref_strain",43,1
"421","01_0284_0044_01",1,284,"ref_strain",44,1
"422","01_0300_0044_01",1,300,"ref_strain",44,1
"423","01_0403_0044_01",1,403,"ref_strain",44,1
"424","01_0455_0044_01",1,455,"ref_strain",44,1
"425","01_0897_0044_01",1,897,"ref_strain",44,1
"426","01_0942_0044_01",1,942,"ref_strain",44,1
"427","01_1012_0044_01",1,1012,"ref_strain",44,1
"428","01_1219_0044_01",1,1219,"ref_strain",44,1
"429","01_2345_0044_01",1,2345,"ref_strain",44,1
"430","01_3141_0044_01",1,3141,"ref_strain",44,1
"431","01_3609_0044_01",1,3609,"ref_strain",44,1
"432","01_3947_0044_01",1,3947,"ref_strain",44,1
"433","01_4277_0044_01",1,4277,"ref_strain",44,1
"434","01_5008_0044_01",1,5008,"ref_strain",44,1
"435","01_5164_0044_01",1,5164,"ref_strain",44,1
"436","01_6637_0044_01",1,6637,"ref_strain",44,1
"437","01_7632_0044_01",1,7632,"ref_strain",44,1
"438","01_7663_0044_01",1,7663,"ref_strain",44,1
"439","01_7942_0044_01",1,7942,"ref_strain",44,1
"440","01_8268_0044_01",1,8268,"ref_strain",44,1
"441","01_8586_0044_01",1,8586,"ref_strain",44,1
"442","01_8690_0044_01",1,8690,"ref_strain",44,1
"443","01_9486_0044_01",1,9486,"ref_strain",44,1
"444","01_9578_0044_01",1,9578,"ref_strain",44,1
"445","01_9633_0044_01",1,9633,"ref_strain",44,1
"446","01_10336_0044_01",1,10336,"ref_strain",44,1
"447","01_10720_0044_01",1,10720,"ref_strain",44,1
"448","01_10721_0044_01",1,10721,"ref_strain",44,1
"449","01_12087_0044_01",1,12087,"ref_strain",44,1
"450","01_13095_0044_01",1,13095,"ref_strain",44,1
"451","01_13247_0044_01",1,13247,"ref_strain",44,1
"452","01_13411_0044_01",1,13411,"ref_strain",44,1
"453","01_13503_0044_01",1,13503,"ref_strain",44,1
"454","01_14467_0044_01",1,14467,"ref_strain",44,1
"455","01_1053_0045_01",1,1053,"ref_strain",45,1
"456","01_1774_0045_01",1,1774,"ref_strain",45,1
"457","01_1902_0045_01",1,1902,"ref_strain",45,1
"458","01_2596_0045_01",1,2596,"ref_strain",45,1
"459","01_4267_0045_01",1,4267,"ref_strain",45,1
"460","01_4612_0045_01",1,4612,"ref_strain",45,1
"461","01_4929_0045_01",1,4929,"ref_strain",45,1
"462","01_5061_0045_01",1,5061,"ref_strain",45,1
"463","01_5967_0045_01",1,5967,"ref_strain",45,1
"464","01_6514_0045_01",1,6514,"ref_strain",45,1
"465","01_7110_0045_01",1,7110,"ref_strain",45,1
"466","01_7337_0045_01",1,7337,"ref_strain",45,1
"467","01_8763_0045_01",1,8763,"ref_strain",45,1
"468","01_8764_0045_01",1,8764,"ref_strain",45,1
"469","01_8813_0045_01",1,8813,"ref_strain",45,1
"470","01_8912_0045_01",1,8912,"ref_strain",45,1
"471","01_8913_0045_01",1,8913,"ref_strain",45,1
"472","01_9515_0045_01",1,9515,"ref_strain",45,1
"473","01_10366_0045_01",1,10366,"ref_strain",45,1
"474","01_11798_0045_01",1,11798,"ref_strain",45,1
"475","01_12098_0045_01",1,12098,"ref_strain",45,1
"476","01_12541_0045_01",1,12541,"ref_strain",45,1
"477","01_12771_0045_01",1,12771,"ref_strain",45,1
"478","01_13349_0045_01",1,13349,"ref_strain",45,1
"479","01_0378_0046_01",1,378,"ref_strain",46,1
"480","01_0517_0046_01",1,517,"ref_strain",46,1
"481","01_0852_0046_01",1,852,"ref_strain",46,1
"482","01_1191_0046_01",1,1191,"ref_strain",46,1
