"","name","group","host","ref_strain","collection_time","sample_number"
"139","01_0234_0043_01",1,234,"ref_strain",43,1
"140","01_2561_0043_01",1,2561,"ref_strain",43,1
"141","01_2735_0043_01",1,2735,"ref_strain",43,1
"142","01_8439_0043_01",1,8439,"ref_strain",43,1
"143","01_9657_0043_01",1,9657,"ref_strain",43,1
"144","01_11567_0043_01",1,11567,"ref_strain",43,1
"145","01_11629_0043_01",1,11629,"ref_strain",43,1
"146","01_12324_0043_01",1,12324,"ref_strain",43,1
"147","01_14171_0043_01",1,14171,"ref_strain",43,1
"148","01_0967_0044_01",1,967,"ref_strain",44,1
"149","01_3125_0044_01",1,3125,"ref_strain",44,1
"150","01_3134_0044_01",1,3134,"ref_strain",44,1
"151","01_4327_0044_01",1,4327,"ref_strain",44,1
"152","01_6316_0044_01",1,6316,"ref_strain",44,1
"153","01_9534_0044_01",1,9534,"ref_strain",44,1
"154","01_9813_0044_01",1,9813,"ref_strain",44,1
"155","01_10480_0044_01",1,10480,"ref_strain",44,1
"156","01_11220_0044_01",1,11220,"ref_strain",44,1
"157","01_11541_0044_01",1,11541,"ref_strain",44,1
"158","01_13799_0044_01",1,13799,"ref_strain",44,1
"159","01_13932_0044_01",1,13932,"ref_strain",44,1
"160","01_0208_0045_01",1,208,"ref_strain",45,1
"161","01_1030_0045_01",1,1030,"ref_strain",45,1
"162","01_4326_0045_01",1,4326,"ref_strain",45,1
"163","01_5515_0045_01",1,5515,"ref_strain",45,1
"164","01_5797_0045_01",1,5797,"ref_strain",45,1
"165","01_6561_0045_01",1,6561,"ref_strain",45,1
"166","01_8194_0045_01",1,8194,"ref_strain",45,1
"167","01_8376_0045_01",1,8376,"ref_strain",45,1
"168","01_8832_0045_01",1,8832,"ref_strain",45,1
"169","01_11212_0045_01",1,11212,"ref_strain",45,1
"170","01_13611_0045_01",1,13611,"ref_strain",45,1
"171","01_14144_0045_01",1,14144,"ref_strain",45,1
"172","01_14152_0045_01",1,14152,"ref_strain",45,1
"173","01_2521_0046_01",1,2521,"ref_strain",46,1
"174","01_2817_0046_01",1,2817,"ref_strain",46,1
"175","01_4000_0046_01",1,4000,"ref_strain",46,1
"176","01_4344_0046_01",1,4344,"ref_strain",46,1
"177","01_6284_0046_01",1,6284,"ref_strain",46,1
"178","01_8110_0046_01",1,8110,"ref_strain",46,1
"179","01_9821_0046_01",1,9821,"ref_strain",46,1
"180","01_10405_0046_01",1,10405,"ref_strain",46,1
"181","01_10650_0046_01",1,10650,"ref_strain",46,1
"182","01_11068_0046_01",1,11068,"ref_strain",46,1
"183","01_11357_0046_01",1,11357,"ref_strain",46,1
"184","01_11603_0046_01",1,11603,"ref_strain",46,1
"185","01_11751_0046_01",1,11751,"ref_strain",46,1
"186","01_11980_0046_01",1,11980,"ref_strain",46,1
"187","01_13085_0046_01",1,13085,"ref_strain",46,1
"188","01_13100_0046_01",1,13100,"ref_strain",46,1
"189","01_13375_0046_01",1,13375,"ref_strain",46,1
"190","01_14084_0046_01",1,14084,"ref_strain",46,1
"191","01_0026_0047_01",1,26,"ref_strain",47,1
"192","01_0077_0047_01",1,77,"ref_strain",47,1
"193","01_0634_0047_01",1,634,"ref_strain",47,1
"194","01_3694_0047_01",1,3694,"ref_strain",47,1
"195","01_5882_0047_01",1,5882,"ref_strain",47,1
"196","01_6386_0047_01",1,6386,"ref_strain",47,1
"197","01_6615_0047_01",1,6615,"ref_strain",47,1
"198","01_8484_0047_01",1,8484,"ref_strain",47,1
"199","01_10676_0047_01",1,10676,"ref_strain",47,1
"200","01_11826_0047_01",1,11826,"ref_strain",47,1
"201","01_12657_0047_01",1,12657,"ref_strain",47,1
"202","01_12955_0047_01",1,12955,"ref_strain",47,1
"203","01_1695_0048_01",1,1695,"ref_strain",48,1
"204","01_3007_0048_01",1,3007,"ref_strain",48,1
"205","01_3478_0048_01",1,3478,"ref_strain",48,1
"206","01_3558_0048_01",1,3558,"ref_strain",48,1
"207","01_4115_0048_01",1,4115,"ref_strain",48,1
"208","01_4989_0048_01",1,4989,"ref_strain",48,1
"209","01_5283_0048_01",1,5283,"ref_strain",48,1
"210","01_6239_0048_01",1,6239,"ref_strain",48,1
"211","01_6587_0048_01",1,6587,"ref_strain",48,1
"212","01_7367_0048_01",1,7367,"ref_strain",48,1
"213","01_10795_0048_01",1,10795,"ref_strain",48,1
"214","01_11248_0048_01",1,11248,"ref_strain",48,1
"215","01_11429_0048_01",1,11429,"ref_strain",48,1
"216","01_11673_0048_01",1,11673,"ref_strain",48,1
"217","01_13328_0048_01",1,13328,"ref_strain",48,1
"218","01_13889_0048_01",1,13889,"ref_strain",48,1
"219","01_14033_0048_01",1,14033,"ref_strain",48,1
"220","01_1947_0049_01",1,1947,"ref_strain",49,1
"221","01_3085_0049_01",1,3085,"ref_strain",49,1
"222","01_3600_0049_01",1,3600,"ref_strain",49,1
"223","01_4243_0049_01",1,4243,"ref_strain",49,1
"224","01_5171_0049_01",1,5171,"ref_strain",49,1
"225","01_7480_0049_01",1,7480,"ref_strain",49,1
"226","01_7599_0049_01",1,7599,"ref_strain",49,1
"227","01_10534_0049_01",1,10534,"ref_strain",49,1
"228","01_11045_0049_01",1,11045,"ref_strain",49,1
"229","01_13191_0049_01",1,13191,"ref_strain",49,1
"230","01_13205_0049_01",1,13205,"ref_strain",49,1
"231","01_13847_0049_01",1,13847,"ref_strain",49,1
"232","01_0469_0050_01",1,469,"ref_strain",50,1
"233","01_0536_0050_01",1,536,"ref_strain",50,1
"234","01_1210_0050_01",1,1210,"ref_strain",50,1
"235","01_2865_0050_01",1,2865,"ref_strain",50,1
"236","01_3043_0050_01",1,3043,"ref_strain",50,1
"237","01_6663_0050_01",1,6663,"ref_strain",50,1
"238","01_7254_0050_01",1,7254,"ref_strain",50,1
"239","01_7503_0050_01",1,7503,"ref_strain",50,1
"240","01_8227_0050_01",1,8227,"ref_strain",50,1
"241","01_8373_0050_01",1,8373,"ref_strain",50,1
"242","01_9141_0050_01",1,9141,"ref_strain",50,1
"243","01_9489_0050_01",1,9489,"ref_strain",50,1
"244","01_9789_0050_01",1,9789,"ref_strain",50,1
"245","01_10161_0050_01",1,10161,"ref_strain",50,1
"246","01_11178_0050_01",1,11178,"ref_strain",50,1
"247","01_11294_0050_01",1,11294,"ref_strain",50,1
"248","01_12262_0050_01",1,12262,"ref_strain",50,1
"249","01_12266_0050_01",1,12266,"ref_strain",50,1
"250","01_12721_0050_01",1,12721,"ref_strain",50,1
"251","01_12735_0050_01",1,12735,"ref_strain",50,1
"252","01_13154_0050_01",1,13154,"ref_strain",50,1
"253","01_0292_0051_01",1,292,"ref_strain",51,1
"254","01_0452_0051_01",1,452,"ref_strain",51,1
"255","01_0688_0051_01",1,688,"ref_strain",51,1
"256","01_0710_0051_01",1,710,"ref_strain",51,1
"257","01_1572_0051_01",1,1572,"ref_strain",51,1
"258","01_2896_0051_01",1,2896,"ref_strain",51,1
"259","01_5853_0051_01",1,5853,"ref_strain",51,1
"260","01_6545_0051_01",1,6545,"ref_strain",51,1
"261","01_7335_0051_01",1,7335,"ref_strain",51,1
"262","01_8107_0051_01",1,8107,"ref_strain",51,1
"263","01_8961_0051_01",1,8961,"ref_strain",51,1
"264","01_10597_0051_01",1,10597,"ref_strain",51,1
"265","01_10690_0051_01",1,10690,"ref_strain",51,1
"266","01_11467_0051_01",1,11467,"ref_strain",51,1
"267","01_13574_0051_01",1,13574,"ref_strain",51,1
"268","01_13979_0051_01",1,13979,"ref_strain",51,1
"269","01_0022_0052_01",1,22,"ref_strain",52,1
"270","01_0052_0052_01",1,52,"ref_strain",52,1
"271","01_0604_0052_01",1,604,"ref_strain",52,1
"272","01_1456_0052_01",1,1456,"ref_strain",52,1
"273","01_1731_0052_01",1,1731,"ref_strain",52,1
"274","01_3201_0052_01",1,3201,"ref_strain",52,1
"275","01_7484_0052_01",1,7484,"ref_strain",52,1
"276","01_7765_0052_01",1,7765,"ref_strain",52,1
"277","01_8803_0052_01",1,8803,"ref_strain",52,1
"278","01_9049_0052_01",1,9049,"ref_strain",52,1
"279","01_9892_0052_01",1,9892,"ref_strain",52,1
"280","01_9985_0052_01",1,9985,"ref_strain",52,1
"281","01_12346_0052_01",1,12346,"ref_strain",52,1
"282","01_12367_0052_01",1,12367,"ref_strain",52,1
"283","01_13188_0052_01",1,13188,"ref_strain",52,1
"284","01_0791_0053_01",1,791,"ref_strain",53,1
"285","01_1338_0053_01",1,1338,"ref_strain",53,1
"286","01_2795_0053_01",1,2795,"ref_strain",53,1
"287","01_2897_0053_01",1,2897,"ref_strain",53,1
"288","01_3457_0053_01",1,3457,"ref_strain",53,1
"289","01_6628_0053_01",1,6628,"ref_strain",53,1
"290","01_7329_0053_01",1,7329,"ref_strain",53,1
"291","01_10126_0053_01",1,10126,"ref_strain",53,1
"292","01_10351_0053_01",1,10351,"ref_strain",53,1
"293","01_12028_0053_01",1,12028,"ref_strain",53,1
"294","01_12645_0053_01",1,12645,"ref_strain",53,1
"295","01_14020_0053_01",1,14020,"ref_strain",53,1
"296","01_1121_0054_01",1,1121,"ref_strain",54,1
"297","01_1182_0054_01",1,1182,"ref_strain",54,1
"298","01_1296_0054_01",1,1296,"ref_strain",54,1
"299","01_2775_0054_01",1,2775,"ref_strain",54,1
"300","01_4127_0054_01",1,4127,"ref_strain",54,1
"301","01_4233_0054_01",1,4233,"ref_strain",54,1
"302","01_4288_0054_01",1,4288,"ref_strain",54,1
"303","01_5463_0054_01",1,5463,"ref_strain",54,1
"304","01_5686_0054_01",1,5686,"ref_strain",54,1
"305","01_6652_0054_01",1,6652,"ref_strain",54,1
"306","01_9031_0054_01",1,9031,"ref_strain",54,1
"307","01_9166_0054_01",1,9166,"ref_strain",54,1
"308","01_10593_0054_01",1,10593,"ref_strain",54,1
"309","01_10891_0054_01",1,10891,"ref_strain",54,1
"310","01_11513_0054_01",1,11513,"ref_strain",54,1
"311","01_11604_0054_01",1,11604,"ref_strain",54,1
"312","01_12224_0054_01",1,12224,"ref_strain",54,1
"313","01_12495_0054_01",1,12495,"ref_strain",54,1
"314","01_12673_0054_01",1,12673,"ref_strain",54,1
"315","01_12885_0054_01",1,12885,"ref_strain",54,1
"316","01_12997_0054_01",1,12997,"ref_strain",54,1
"317","01_13190_0054_01",1,13190,"ref_strain",54,1
"318","01_14035_0054_01",1,14035,"ref_strain",54,1
"319","01_14051_0054_01",1,14051,"ref_strain",54,1
"320","01_0034_0055_01",1,34,"ref_strain",55,1
"321","01_1646_0055_01",1,1646,"ref_strain",55,1
"322","01_3951_0055_01",1,3951,"ref_strain",55,1
"323","01_4723_0055_01",1,4723,"ref_strain",55,1
"324","01_4850_0055_01",1,4850,"ref_strain",55,1
"325","01_4942_0055_01",1,4942,"ref_strain",55,1
"326","01_5655_0055_01",1,5655,"ref_strain",55,1
"327","01_5932_0055_01",1,5932,"ref_strain",55,1
"328","01_6412_0055_01",1,6412,"ref_strain",55,1
"329","01_6463_0055_01",1,6463,"ref_strain",55,1
"330","01_7614_0055_01",1,7614,"ref_strain",55,1
"331","01_8044_0055_01",1,8044,"ref_strain",55,1
"332","01_8819_0055_01",1,8819,"ref_strain",55,1
"333","01_9718_0055_01",1,9718,"ref_strain",55,1
"334","01_9934_0055_01",1,9934,"ref_strain",55,1
"335","01_11105_0055_01",1,11105,"ref_strain",55,1
"336","01_11177_0055_01",1,11177,"ref_strain",55,1
"337","01_11989_0055_01",1,11989,"ref_strain",55,1
"338","01_12187_0055_01",1,12187,"ref_strain",55,1
"339","01_12855_0055_01",1,12855,"ref_strain",55,1
"340","01_1161_0056_01",1,1161,"ref_strain",56,1
"341","01_1248_0056_01",1,1248,"ref_strain",56,1
"342","01_1326_0056_01",1,1326,"ref_strain",56,1
"343","01_2834_0056_01",1,2834,"ref_strain",56,1
"344","01_3047_0056_01",1,3047,"ref_strain",56,1
"345","01_3460_0056_01",1,3460,"ref_strain",56,1
"346","01_3790_0056_01",1,3790,"ref_strain",56,1
"347","01_3977_0056_01",1,3977,"ref_strain",56,1
"348","01_4185_0056_01",1,4185,"ref_strain",56,1
"349","01_4507_0056_01",1,4507,"ref_strain",56,1
"350","01_5399_0056_01",1,5399,"ref_strain",56,1
"351","01_5786_0056_01",1,5786,"ref_strain",56,1
"352","01_5930_0056_01",1,5930,"ref_strain",56,1
"353","01_6272_0056_01",1,6272,"ref_strain",56,1
"354","01_6537_0056_01",1,6537,"ref_strain",56,1
"355","01_6879_0056_01",1,6879,"ref_strain",56,1
"356","01_6984_0056_01",1,6984,"ref_strain",56,1
"357","01_7739_0056_01",1,7739,"ref_strain",56,1
"358","01_8686_0056_01",1,8686,"ref_strain",56,1
"359","01_8821_0056_01",1,8821,"ref_strain",56,1
"360","01_10493_0056_01",1,10493,"ref_strain",56,1
"361","01_10540_0056_01",1,10540,"ref_strain",56,1
"362","01_11160_0056_01",1,11160,"ref_strain",56,1
"363","01_11938_0056_01",1,11938,"ref_strain",56,1
"364","01_13320_0056_01",1,13320,"ref_strain",56,1
"365","01_13486_0056_01",1,13486,"ref_strain",56,1
"366","01_14012_0056_01",1,14012,"ref_strain",56,1
"367","01_14150_0056_01",1,14150,"ref_strain",56,1
"368","01_0073_0057_01",1,73,"ref_strain",57,1
"369","01_0312_0057_01",1,312,"ref_strain",57,1
"370","01_0803_0057_01",1,803,"ref_strain",57,1
"371","01_1583_0057_01",1,1583,"ref_strain",57,1
"372","01_1884_0057_01",1,1884,"ref_strain",57,1
"373","01_1888_0057_01",1,1888,"ref_strain",57,1
"374","01_2025_0057_01",1,2025,"ref_strain",57,1
"375","01_2712_0057_01",1,2712,"ref_strain",57,1
"376","01_4391_0057_01",1,4391,"ref_strain",57,1
"377","01_5055_0057_01",1,5055,"ref_strain",57,1
"378","01_5286_0057_01",1,5286,"ref_strain",57,1
"379","01_5357_0057_01",1,5357,"ref_strain",57,1
"380","01_6156_0057_01",1,6156,"ref_strain",57,1
"381","01_6264_0057_01",1,6264,"ref_strain",57,1
"382","01_6454_0057_01",1,6454,"ref_strain",57,1
"383","01_6701_0057_01",1,6701,"ref_strain",57,1
"384","01_6922_0057_01",1,6922,"ref_strain",57,1
"385","01_7013_0057_01",1,7013,"ref_strain",57,1
"386","01_7612_0057_01",1,7612,"ref_strain",57,1
"387","01_8158_0057_01",1,8158,"ref_strain",57,1
"388","01_8553_0057_01",1,8553,"ref_strain",57,1
"389","01_8919_0057_01",1,8919,"ref_strain",57,1
"390","01_9186_0057_01",1,9186,"ref_strain",57,1
"391","01_9599_0057_01",1,9599,"ref_strain",57,1
"392","01_9838_0057_01",1,9838,"ref_strain",57,1
"393","01_10019_0057_01",1,10019,"ref_strain",57,1
"394","01_11006_0057_01",1,11006,"ref_strain",57,1
"395","01_11547_0057_01",1,11547,"ref_strain",57,1
"396","01_12747_0057_01",1,12747,"ref_strain",57,1
"397","01_12880_0057_01",1,12880,"ref_strain",57,1
"398","01_13815_0057_01",1,13815,"ref_strain",57,1
"399","01_0281_0058_01",1,281,"ref_strain",58,1
"400","01_0624_0058_01",1,624,"ref_strain",58,1
"401","01_3135_0058_01",1,3135,"ref_strain",58,1
"402","01_3154_0058_01",1,3154,"ref_strain",58,1
"403","01_3635_0058_01",1,3635,"ref_strain",58,1
"404","01_5066_0058_01",1,5066,"ref_strain",58,1
"405","01_5717_0058_01",1,5717,"ref_strain",58,1
"406","01_6626_0058_01",1,6626,"ref_strain",58,1
"407","01_7043_0058_01",1,7043,"ref_strain",58,1
"408","01_7169_0058_01",1,7169,"ref_strain",58,1
"409","01_7375_0058_01",1,7375,"ref_strain",58,1
"410","01_8916_0058_01",1,8916,"ref_strain",58,1
"411","01_9096_0058_01",1,9096,"ref_strain",58,1
"412","01_9969_0058_01",1,9969,"ref_strain",58,1
"413","01_10358_0058_01",1,10358,"ref_strain",58,1
"414","01_10406_0058_01",1,10406,"ref_strain",58,1
"415","01_10660_0058_01",1,10660,"ref_strain",58,1
"416","01_11780_0058_01",1,11780,"ref_strain",58,1
"417","01_12040_0058_01",1,12040,"ref_strain",58,1
"418","01_12212_0058_01",1,12212,"ref_strain",58,1
"419","01_13054_0058_01",1,13054,"ref_strain",58,1
"420","01_13361_0058_01",1,13361,"ref_strain",58,1
"421","01_13957_0058_01",1,13957,"ref_strain",58,1
"422","01_0690_0059_01",1,690,"ref_strain",59,1
"423","01_0827_0059_01",1,827,"ref_strain",59,1
"424","01_1306_0059_01",1,1306,"ref_strain",59,1
"425","01_1444_0059_01",1,1444,"ref_strain",59,1
"426","01_2297_0059_01",1,2297,"ref_strain",59,1
"427","01_2994_0059_01",1,2994,"ref_strain",59,1
"428","01_3337_0059_01",1,3337,"ref_strain",59,1
"429","01_3712_0059_01",1,3712,"ref_strain",59,1
"430","01_3922_0059_01",1,3922,"ref_strain",59,1
"431","01_4032_0059_01",1,4032,"ref_strain",59,1
"432","01_5426_0059_01",1,5426,"ref_strain",59,1
"433","01_5711_0059_01",1,5711,"ref_strain",59,1
"434","01_5840_0059_01",1,5840,"ref_strain",59,1
"435","01_7257_0059_01",1,7257,"ref_strain",59,1
"436","01_7586_0059_01",1,7586,"ref_strain",59,1
"437","01_7722_0059_01",1,7722,"ref_strain",59,1
"438","01_8178_0059_01",1,8178,"ref_strain",59,1
"439","01_9747_0059_01",1,9747,"ref_strain",59,1
"440","01_10656_0059_01",1,10656,"ref_strain",59,1
"441","01_10679_0059_01",1,10679,"ref_strain",59,1
"442","01_10716_0059_01",1,10716,"ref_strain",59,1
"443","01_11015_0059_01",1,11015,"ref_strain",59,1
"444","01_11377_0059_01",1,11377,"ref_strain",59,1
"445","01_12293_0059_01",1,12293,"ref_strain",59,1
"446","01_13113_0059_01",1,13113,"ref_strain",59,1
"447","01_0346_0060_01",1,346,"ref_strain",60,1
"448","01_1192_0060_01",1,1192,"ref_strain",60,1
"449","01_1307_0060_01",1,1307,"ref_strain",60,1
"450","01_2321_0060_01",1,2321,"ref_strain",60,1
"451","01_2538_0060_01",1,2538,"ref_strain",60,1
"452","01_2949_0060_01",1,2949,"ref_strain",60,1
"453","01_5244_0060_01",1,5244,"ref_strain",60,1
"454","01_6047_0060_01",1,6047,"ref_strain",60,1
"455","01_6554_0060_01",1,6554,"ref_strain",60,1
"456","01_7301_0060_01",1,7301,"ref_strain",60,1
"457","01_7364_0060_01",1,7364,"ref_strain",60,1
"458","01_7934_0060_01",1,7934,"ref_strain",60,1
"459","01_8084_0060_01",1,8084,"ref_strain",60,1
"460","01_8196_0060_01",1,8196,"ref_strain",60,1
"461","01_9217_0060_01",1,9217,"ref_strain",60,1
"462","01_10112_0060_01",1,10112,"ref_strain",60,1
"463","01_10133_0060_01",1,10133,"ref_strain",60,1
"464","01_10238_0060_01",1,10238,"ref_strain",60,1
"465","01_10243_0060_01",1,10243,"ref_strain",60,1
"466","01_10723_0060_01",1,10723,"ref_strain",60,1
"467","01_11973_0060_01",1,11973,"ref_strain",60,1
"468","01_12677_0060_01",1,12677,"ref_strain",60,1
"469","01_12716_0060_01",1,12716,"ref_strain",60,1
"470","01_13302_0060_01",1,13302,"ref_strain",60,1
"471","01_13669_0060_01",1,13669,"ref_strain",60,1
"472","01_0308_0061_01",1,308,"ref_strain",61,1
"473","01_0683_0061_01",1,683,"ref_strain",61,1
"474","01_1251_0061_01",1,1251,"ref_strain",61,1
"475","01_1540_0061_01",1,1540,"ref_strain",61,1
"476","01_2476_0061_01",1,2476,"ref_strain",61,1
"477","01_2662_0061_01",1,2662,"ref_strain",61,1
"478","01_2857_0061_01",1,2857,"ref_strain",61,1
"479","01_3251_0061_01",1,3251,"ref_strain",61,1
"480","01_3792_0061_01",1,3792,"ref_strain",61,1
"481","01_4450_0061_01",1,4450,"ref_strain",61,1
"482","01_5379_0061_01",1,5379,"ref_strain",61,1
