"X","host_id","group","infector_id","infector_group","exposure_time","infectious_time","recovery_time"
3,6208,1,NA,NA,0,0,7
9,928,1,NA,NA,0,0,7
7,5995,1,NA,NA,0,0,5
5,9949,1,NA,NA,0,0,6
2,5208,1,NA,NA,0,0,4
6,1555,1,NA,NA,0,0,4
8,3428,1,NA,NA,0,0,5
4,6187,1,NA,NA,0,0,4
1,733,1,NA,NA,0,0,7
14,3487,1,733,1,1,4,10
13,12512,1,1555,1,2,4,10
11,5960,1,6208,1,2,4,9
10,3938,1,5995,1,2,3,9
15,7173,1,3938,1,4,6,12
12,8432,1,3938,1,4,6,11
16,11258,1,12512,1,6,8,12
17,3235,1,8432,1,6,8,14
18,1709,1,7173,1,8,10,16
19,8028,1,8432,1,8,10,15
22,4038,1,7173,1,8,12,17
25,9335,1,7173,1,8,11,19
21,3565,1,8028,1,10,12,17
20,14023,1,1709,1,11,14,20
23,5054,1,1709,1,12,14,19
28,528,1,9335,1,13,17,24
27,11818,1,9335,1,13,15,19
26,10699,1,5054,1,14,15,21
24,6667,1,5054,1,14,16,22
32,8175,1,5054,1,16,18,22
31,7706,1,11818,1,16,18,22
29,2393,1,5054,1,16,18,22
38,6358,1,10699,1,17,21,25
30,6841,1,528,1,17,19,25
33,13204,1,6667,1,17,19,27
37,14008,1,528,1,18,20,24
39,8984,1,528,1,19,20,24
35,7402,1,528,1,19,21,26
47,9620,1,7706,1,19,21,28
44,13033,1,2393,1,19,22,27
36,13247,1,528,1,20,22,28
42,3385,1,2393,1,20,23,28
43,8029,1,14008,1,21,23,28
34,1926,1,8984,1,21,22,26
41,2996,1,13247,1,22,24,30
49,5502,1,6358,1,22,24,29
45,3614,1,9620,1,23,25,30
53,10488,1,13247,1,23,25,30
40,773,1,13247,1,23,24,31
51,5124,1,13033,1,23,25,33
61,14103,1,8029,1,24,27,32
62,2102,1,8029,1,24,25,32
50,2588,1,773,1,25,26,32
48,4167,1,5502,1,25,27,36
63,2792,1,3385,1,25,27,32
46,6432,1,2996,1,25,26,32
54,8684,1,8029,1,26,29,34
56,3810,1,2102,1,26,28,35
52,9721,1,2588,1,26,28,34
59,9706,1,2588,1,26,27,33
60,12840,1,2102,1,26,28,35
58,8426,1,5502,1,27,28,33
68,6633,1,2996,1,27,29,35
57,4010,1,6432,1,27,29,35
66,2847,1,10488,1,27,30,35
69,617,1,2588,1,27,29,35
64,7281,1,5124,1,27,30,35
65,10820,1,2588,1,28,31,36
76,10719,1,773,1,28,30,35
70,2281,1,5124,1,29,31,36
74,1505,1,4167,1,29,31,38
75,7266,1,8426,1,29,32,36
71,5225,1,9721,1,29,32,38
73,13105,1,8684,1,30,32,37
67,6347,1,617,1,30,32,37
90,5908,1,4010,1,30,33,38
80,7252,1,6633,1,30,32,37
100,1232,1,4010,1,30,32,40
81,11689,1,6633,1,30,33,37
77,211,1,4010,1,30,33,37
86,6478,1,617,1,31,32,37
88,13702,1,10719,1,31,33,40
93,2510,1,10719,1,31,33,39
79,4363,1,6633,1,31,32,36
72,11618,1,10820,1,32,33,38
82,2235,1,10719,1,32,34,37
125,11585,1,1505,1,32,36,42
78,417,1,10820,1,32,33,39
87,8578,1,10820,1,32,34,40
108,1521,1,10820,1,33,36,42
89,1723,1,5908,1,33,36,40
84,4773,1,2281,1,33,35,39
104,8058,1,6347,1,34,36,40
124,10710,1,6633,1,34,37,42
85,5484,1,11689,1,34,35,41
115,12234,1,6478,1,34,37,42
97,13973,1,5908,1,34,36,41
83,4131,1,5908,1,34,36,41
91,11624,1,4363,1,34,35,38
114,11470,1,2281,1,34,36,41
118,1653,1,8578,1,35,37,43
107,947,1,11618,1,35,38,43
96,11415,1,2510,1,35,38,43
130,6857,1,4773,1,36,38,44
116,12349,1,8578,1,36,38,41
123,7239,1,211,1,36,37,43
99,1168,1,11624,1,36,39,42
158,13799,1,5484,1,36,38,45
95,5367,1,1723,1,37,38,43
98,649,1,11470,1,37,39,45
122,6935,1,8578,1,37,38,43
94,5300,1,154,1,37,38,42
103,6108,1,1723,1,37,39,45
148,967,1,11624,1,37,39,45
121,4894,1,4773,1,38,39,45
117,655,1,1521,1,38,40,47
101,4508,1,7239,1,38,39,47
165,6561,1,947,1,38,39,46
129,5041,1,1521,1,38,40,46
137,11203,1,6959,1,38,40,45
138,13987,1,11470,1,38,42,47
102,4569,1,1653,1,38,39,44
178,8110,1,12234,1,38,40,47
134,9618,1,8578,1,38,39,44
109,6105,1,10710,1,38,39,43
131,6880,1,5367,1,39,41,46
214,11248,1,7239,1,39,41,50
170,13611,1,7239,1,39,40,46
179,9821,1,8058,1,39,41,48
142,8439,1,1723,1,39,42,46
127,1141,1,4508,1,40,42,48
200,11826,1,13799,1,40,42,48
188,13100,1,10710,1,40,44,48
144,11567,1,1653,1,41,43,48
180,10405,1,649,1,41,42,48
155,10480,1,2561,1,41,42,50
224,5171,1,11203,1,41,43,50
146,12324,1,6105,1,41,42,47
145,11629,1,4508,1,41,42,48
199,10676,1,5367,1,41,44,48
150,3134,1,5300,1,41,44,50
152,6316,1,9813,1,41,43,48
159,13932,1,13871,1,41,44,50
192,77,1,6880,1,42,43,48
233,536,1,9821,1,42,44,52
190,14084,1,11203,1,42,43,48
218,13889,1,9813,1,42,43,49
207,4115,1,2735,1,42,44,52
143,9657,1,2735,1,42,43,48
249,12266,1,13611,1,42,43,51
162,4326,1,11629,1,43,45,50
168,8832,1,12657,1,43,45,50
164,5797,1,14152,1,43,45,50
198,8484,1,2735,1,43,44,49
